order_id,order_date,region,country,customer_segment,sales_channel,category,subcategory,unit_price,quantity,discount_pct,gross_revenue,revenue,cost,profit,profit_margin_pct,customer_rating,delivery_days
ORD-20250054,2026-01-11,Norteamérica,Estados Unidos,Corporativo,Distribuidores,Hogar y Electro,Domótica,133.9,13,0.15,1740.7,1479.6,977.57,502.03,33.93,4,1
ORD-20250386,2026-01-11,Norteamérica,Estados Unidos,Empresas (B2B),Distribuidores,Tecnología,Laptops & Ultrabooks,419.44,9,0.1,3774.96,3397.46,2280.9,1116.56,32.86,4,2
ORD-20250909,2026-01-11,Latinoamérica,Argentina,Consumidor Final (B2C),Marketplace,Tecnología,Auriculares Inalámbricos,608.55,1,0.1,608.55,547.69,403.77,143.92,26.28,5,2
ORD-20251052,2026-01-12,Europa,Reino Unido,Corporativo,Tienda Online,Hogar y Electro,Aspiradoras Robot,69.13,18,0.25,1244.34,933.25,684.44,248.81,26.66,5,5
ORD-20250447,2026-01-12,Norteamérica,Estados Unidos,Empresas (B2B),Tienda Online,Tecnología,Monitores 4K,571.91,5,0.05,2859.55,2716.57,1948.85,767.72,28.26,3,3
ORD-20250675,2026-01-13,Norteamérica,Estados Unidos,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Accesorios y Bolsos,169.87,3,0.1,509.61,458.65,261.78,196.87,42.92,5,2
ORD-20251357,2026-01-13,Europa,Reino Unido,Empresas (B2B),Distribuidores,Tecnología,Smartphones 5G,1069.77,2,0.05,2139.54,2032.56,1315.53,717.03,35.28,5,4
ORD-20250301,2026-01-13,Norteamérica,México,Empresas (B2B),Tienda Online,Tecnología,Auriculares Inalámbricos,704.4,9,0.15,6339.6,5388.66,4052.11,1336.55,24.8,5,5
ORD-20250167,2026-01-13,Asia-Pacífico,Japón,Corporativo,Venta Directa,Mobiliario y Oficina,Escritorios Regulables,78.41,24,0.25,1881.84,1411.38,1107.55,303.83,21.53,4,4
ORD-20250198,2026-01-13,Norteamérica,Canadá,Corporativo,Venta Directa,Moda y Calzado,Abrigos Técnicos,167.15,21,0.15,3510.15,2983.63,1795.14,1188.49,39.83,4,5
ORD-20251453,2026-01-14,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,220.82,2,0.0,441.64,441.64,288.92,152.72,34.58,4,1
ORD-20251191,2026-01-14,Norteamérica,Canadá,Empresas (B2B),Venta Directa,Moda y Calzado,Accesorios y Bolsos,52.3,6,0.05,313.8,298.11,151.97,146.14,49.02,5,1
ORD-20250679,2026-01-14,Norteamérica,Canadá,Empresas (B2B),Venta Directa,Tecnología,Accesorios,980.02,8,0.1,7840.16,7056.14,4977.33,2078.81,29.46,5,4
ORD-20250810,2026-01-14,Norteamérica,Estados Unidos,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Ropa Casual,193.15,1,0.0,193.15,193.15,80.73,112.42,58.2,5,2
ORD-20250522,2026-01-14,Norteamérica,Canadá,Consumidor Final (B2C),Distribuidores,Tecnología,Laptops & Ultrabooks,679.11,2,0.0,1358.22,1358.22,879.79,478.43,35.22,4,4
ORD-20251197,2026-01-14,Asia-Pacífico,Corea del Sur,Corporativo,Venta Directa,Hogar y Electro,Cafeteras Express,388.19,17,0.15,6599.23,5609.35,4502.76,1106.59,19.73,3,5
ORD-20250173,2026-01-14,Europa,España,Consumidor Final (B2C),Distribuidores,Tecnología,Accesorios,327.95,3,0.1,983.85,885.47,718.25,167.22,18.88,5,4
ORD-20251496,2026-01-15,Europa,España,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Domótica,531.55,1,0.1,531.55,478.39,328.88,149.51,31.25,4,1
ORD-20251432,2026-01-15,Europa,Reino Unido,Consumidor Final (B2C),Tienda Online,Tecnología,Accesorios,1335.74,1,0.05,1335.74,1268.95,974.11,294.84,23.23,4,4
ORD-20250021,2026-01-15,Europa,Alemania,Consumidor Final (B2C),Venta Directa,Tecnología,Accesorios,793.64,3,0.0,2380.92,2380.92,1774.81,606.11,25.46,5,3
ORD-20250640,2026-01-15,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Lámparas LED,177.0,3,0.0,531.0,531.0,279.42,251.58,47.38,3,2
ORD-20251208,2026-01-16,Latinoamérica,Perú,Corporativo,Tienda Online,Moda y Calzado,Accesorios y Bolsos,105.64,14,0.1,1478.96,1331.06,541.97,789.09,59.28,5,3
ORD-20251086,2026-01-16,Europa,Reino Unido,Empresas (B2B),Tienda Online,Tecnología,Monitores 4K,130.33,2,0.1,260.66,234.59,167.35,67.24,28.66,5,4
ORD-20250225,2026-01-16,Latinoamérica,Argentina,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Sillas Ergonómicas,393.22,2,0.05,786.44,747.12,465.0,282.12,37.76,4,1
ORD-20251499,2026-01-16,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Cafeteras Express,566.8,1,0.0,566.8,566.8,360.55,206.25,36.39,5,5
ORD-20251367,2026-01-16,Latinoamérica,Colombia,Empresas (B2B),Venta Directa,Moda y Calzado,Abrigos Técnicos,99.45,6,0.1,596.7,537.03,282.63,254.4,47.37,5,3
ORD-20250981,2026-01-16,Europa,Reino Unido,Corporativo,Distribuidores,Moda y Calzado,Abrigos Técnicos,178.86,16,0.25,2861.76,2146.32,1308.19,838.13,39.05,4,2
ORD-20251274,2026-01-16,Norteamérica,México,Empresas (B2B),Tienda Online,Hogar y Electro,Cafeteras Express,437.76,7,0.1,3064.32,2757.89,1703.47,1054.42,38.23,5,5
ORD-20251371,2026-01-17,Norteamérica,Estados Unidos,Empresas (B2B),Distribuidores,Hogar y Electro,Aspiradoras Robot,122.21,5,0.05,611.05,580.5,377.55,202.95,34.96,5,4
ORD-20250106,2026-01-17,Europa,Francia,Empresas (B2B),Tienda Online,Tecnología,Monitores 4K,914.26,2,0.1,1828.52,1645.67,1136.0,509.67,30.97,4,5
ORD-20250070,2026-01-17,Europa,España,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Lámparas LED,179.35,3,0.1,538.05,484.24,275.35,208.89,43.14,4,1
ORD-20250916,2026-01-17,Latinoamérica,Chile,Empresas (B2B),Marketplace,Mobiliario y Oficina,Sillas Ergonómicas,159.29,3,0.15,477.87,406.19,281.12,125.07,30.79,3,2
ORD-20250491,2026-01-18,Norteamérica,Estados Unidos,Consumidor Final (B2C),Marketplace,Tecnología,Monitores 4K,603.09,2,0.1,1206.18,1085.56,812.24,273.32,25.18,5,3
ORD-20250834,2026-01-18,Europa,Reino Unido,Corporativo,Venta Directa,Tecnología,Smartphones 5G,487.08,6,0.25,2922.48,2191.86,2096.17,95.69,4.37,3,5
ORD-20251025,2026-01-18,Europa,España,Corporativo,Distribuidores,Hogar y Electro,Domótica,138.2,8,0.1,1105.6,995.04,665.88,329.16,33.08,4,2
ORD-20251309,2026-01-18,Norteamérica,Canadá,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Domótica,447.57,2,0.0,895.14,895.14,557.03,338.11,37.77,5,1
ORD-20251472,2026-01-18,Europa,Reino Unido,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Ropa Casual,106.71,2,0.05,213.42,202.75,108.95,93.8,46.26,4,1
ORD-20251349,2026-01-18,Europa,España,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Accesorios y Bolsos,182.39,3,0.0,547.17,547.17,284.17,263.0,48.07,5,5
ORD-20250488,2026-01-19,Asia-Pacífico,Singapur,Consumidor Final (B2C),Tienda Online,Tecnología,Smartphones 5G,923.99,1,0.05,923.99,877.79,592.47,285.32,32.5,5,4
ORD-20251094,2026-01-19,Latinoamérica,Brasil,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,72.82,7,0.05,509.74,484.25,336.57,147.68,30.5,4,4
ORD-20250148,2026-01-19,Norteamérica,México,Corporativo,Tienda Online,Hogar y Electro,Domótica,282.4,12,0.25,3388.8,2541.6,1877.65,663.95,26.12,5,1
ORD-20251209,2026-01-19,Europa,España,Corporativo,Venta Directa,Moda y Calzado,Accesorios y Bolsos,106.27,7,0.15,743.89,632.31,394.38,237.93,37.63,4,4
ORD-20250550,2026-01-19,Norteamérica,Canadá,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,92.08,8,0.05,736.64,699.81,408.82,290.99,41.58,4,4
ORD-20250782,2026-01-19,Europa,España,Corporativo,Marketplace,Tecnología,Auriculares Inalámbricos,570.86,19,0.25,10846.34,8134.76,7904.31,230.45,2.83,5,3
ORD-20251468,2026-01-19,Europa,Alemania,Empresas (B2B),Marketplace,Tecnología,Smartphones 5G,179.26,5,0.15,896.3,761.85,594.51,167.34,21.96,5,5
ORD-20250842,2026-01-19,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Aspiradoras Robot,351.2,3,0.1,1053.6,948.24,605.05,343.19,36.19,4,5
ORD-20250004,2026-01-19,Europa,España,Corporativo,Distribuidores,Mobiliario y Oficina,Escritorios Regulables,425.19,8,0.15,3401.52,2891.29,2146.05,745.24,25.78,4,4
ORD-20251443,2026-01-20,Latinoamérica,Brasil,Consumidor Final (B2C),Venta Directa,Tecnología,Auriculares Inalámbricos,811.3,2,0.1,1622.6,1460.34,1180.53,279.81,19.16,5,1
ORD-20250304,2026-01-20,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Accesorios y Bolsos,63.74,3,0.05,191.22,181.66,78.65,103.01,56.7,5,5
ORD-20250483,2026-01-20,Asia-Pacífico,Japón,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Cafeteras Express,542.3,1,0.0,542.3,542.3,342.71,199.59,36.8,5,2
ORD-20250443,2026-01-20,Norteamérica,Canadá,Empresas (B2B),Tienda Online,Tecnología,Monitores 4K,262.68,2,0.05,525.36,499.09,356.56,142.53,28.56,5,1
ORD-20250128,2026-01-20,Latinoamérica,Brasil,Empresas (B2B),Tienda Online,Tecnología,Smartphones 5G,1344.66,2,0.15,2689.32,2285.92,1918.67,367.25,16.07,5,3
ORD-20250856,2026-01-21,Norteamérica,Canadá,Corporativo,Distribuidores,Mobiliario y Oficina,Escritorios Regulables,237.36,19,0.1,4509.84,4058.86,2365.46,1693.4,41.72,4,5
ORD-20250137,2026-01-21,Asia-Pacífico,Japón,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Domótica,173.92,2,0.0,347.84,347.84,235.69,112.15,32.24,5,1
ORD-20251373,2026-01-21,Europa,Francia,Consumidor Final (B2C),Marketplace,Moda y Calzado,Accesorios y Bolsos,128.02,3,0.1,384.06,345.65,145.89,199.76,57.79,5,1
ORD-20250231,2026-01-22,Europa,Francia,Empresas (B2B),Distribuidores,Moda y Calzado,Calzado Deportivo,98.93,3,0.15,296.79,252.27,140.59,111.68,44.27,5,5
ORD-20250760,2026-01-22,Norteamérica,Estados Unidos,Empresas (B2B),Venta Directa,Mobiliario y Oficina,Escritorios Regulables,226.53,6,0.15,1359.18,1155.3,911.3,244.0,21.12,5,2
ORD-20250110,2026-01-22,Asia-Pacífico,Australia,Corporativo,Marketplace,Tecnología,Auriculares Inalámbricos,792.74,24,0.15,19025.76,16171.9,12149.03,4022.87,24.88,5,1
ORD-20250969,2026-01-22,Asia-Pacífico,Australia,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Accesorios y Bolsos,159.85,1,0.05,159.85,151.86,81.69,70.17,46.21,4,4
ORD-20250156,2026-01-22,Latinoamérica,Perú,Empresas (B2B),Venta Directa,Tecnología,Auriculares Inalámbricos,488.37,6,0.1,2930.22,2637.2,2177.91,459.29,17.42,5,1
ORD-20251154,2026-01-22,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Accesorios y Bolsos,176.35,2,0.05,352.7,335.06,129.01,206.05,61.5,5,1
ORD-20251283,2026-01-23,Latinoamérica,Perú,Empresas (B2B),Venta Directa,Tecnología,Monitores 4K,1174.23,3,0.05,3522.69,3346.56,2590.93,755.63,22.58,5,5
ORD-20250348,2026-01-23,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Tecnología,Accesorios,1377.49,2,0.0,2754.98,2754.98,1820.41,934.57,33.92,4,5
ORD-20251333,2026-01-23,Europa,España,Empresas (B2B),Distribuidores,Hogar y Electro,Domótica,84.73,9,0.15,762.57,648.18,528.4,119.78,18.48,4,5
ORD-20250477,2026-01-23,Latinoamérica,Colombia,Consumidor Final (B2C),Marketplace,Moda y Calzado,Ropa Casual,168.57,2,0.1,337.14,303.43,162.25,141.18,46.53,5,4
ORD-20251469,2026-01-24,Latinoamérica,Perú,Corporativo,Marketplace,Moda y Calzado,Calzado Deportivo,150.26,18,0.1,2704.68,2434.21,1079.75,1354.46,55.64,5,4
ORD-20251043,2026-01-24,Europa,España,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Sillas Ergonómicas,229.96,1,0.05,229.96,218.46,135.66,82.8,37.9,4,1
ORD-20251343,2026-01-24,Europa,Alemania,Corporativo,Tienda Online,Tecnología,Monitores 4K,470.24,7,0.25,3291.68,2468.76,1991.96,476.8,19.31,4,4
ORD-20250743,2026-01-25,Norteamérica,Estados Unidos,Consumidor Final (B2C),Venta Directa,Tecnología,Smartphones 5G,782.7,1,0.1,782.7,704.43,582.75,121.68,17.27,4,4
ORD-20251481,2026-01-25,Europa,España,Corporativo,Tienda Online,Mobiliario y Oficina,Organizadores,448.93,7,0.15,3142.51,2671.13,1980.33,690.8,25.86,5,2
ORD-20250793,2026-01-25,Europa,Alemania,Consumidor Final (B2C),Marketplace,Hogar y Electro,Purificadores de Aire,511.5,2,0.05,1023.0,971.85,696.26,275.59,28.36,5,2
ORD-20250168,2026-01-25,Europa,España,Corporativo,Marketplace,Mobiliario y Oficina,Sillas Ergonómicas,207.11,23,0.2,4763.53,3810.82,3037.3,773.52,20.3,5,5
ORD-20251105,2026-01-25,Asia-Pacífico,Singapur,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,128.11,8,0.05,1024.88,973.64,618.65,354.99,36.46,4,3
ORD-20251317,2026-01-25,Latinoamérica,Colombia,Consumidor Final (B2C),Marketplace,Tecnología,Laptops & Ultrabooks,119.01,3,0.1,357.03,321.33,258.97,62.36,19.41,4,5
ORD-20251175,2026-01-25,Europa,Reino Unido,Consumidor Final (B2C),Distribuidores,Mobiliario y Oficina,Organizadores,318.97,3,0.0,956.91,956.91,578.58,378.33,39.54,4,3
ORD-20251065,2026-01-25,Asia-Pacífico,Australia,Consumidor Final (B2C),Tienda Online,Tecnología,Accesorios,1343.21,3,0.0,4029.63,4029.63,2895.11,1134.52,28.15,4,4
ORD-20250468,2026-01-25,Latinoamérica,Argentina,Empresas (B2B),Distribuidores,Moda y Calzado,Accesorios y Bolsos,93.38,6,0.15,560.28,476.24,255.89,220.35,46.27,3,4
ORD-20251444,2026-01-26,Norteamérica,Canadá,Corporativo,Distribuidores,Tecnología,Accesorios,595.35,17,0.1,10120.95,9108.86,7462.17,1646.69,18.08,3,1
ORD-20250652,2026-01-26,Latinoamérica,Perú,Corporativo,Distribuidores,Mobiliario y Oficina,Escritorios Regulables,123.84,10,0.25,1238.4,928.8,647.21,281.59,30.32,4,3
ORD-20250244,2026-01-27,Norteamérica,Canadá,Consumidor Final (B2C),Marketplace,Mobiliario y Oficina,Lámparas LED,427.31,3,0.05,1281.93,1217.83,822.29,395.54,32.48,5,5
ORD-20250030,2026-01-27,Latinoamérica,Chile,Consumidor Final (B2C),Distribuidores,Hogar y Electro,Aspiradoras Robot,130.63,1,0.0,130.63,130.63,76.42,54.21,41.5,5,5
ORD-20250686,2026-01-27,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Accesorios y Bolsos,131.39,1,0.0,131.39,131.39,66.76,64.63,49.19,4,4
ORD-20250701,2026-01-27,Norteamérica,Estados Unidos,Empresas (B2B),Venta Directa,Tecnología,Monitores 4K,1391.78,3,0.15,4175.34,3549.04,2683.11,865.93,24.4,5,2
ORD-20251073,2026-01-27,Latinoamérica,Chile,Empresas (B2B),Distribuidores,Mobiliario y Oficina,Sillas Ergonómicas,143.92,6,0.1,863.52,777.17,580.99,196.18,25.24,3,4
ORD-20250575,2026-01-27,Norteamérica,Canadá,Consumidor Final (B2C),Venta Directa,Tecnología,Smartphones 5G,308.12,1,0.0,308.12,308.12,187.72,120.4,39.08,4,3
ORD-20250511,2026-01-28,Norteamérica,Estados Unidos,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Purificadores de Aire,541.68,1,0.0,541.68,541.68,333.54,208.14,38.42,4,5
ORD-20250126,2026-01-28,Norteamérica,Canadá,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Organizadores,248.43,3,0.05,745.29,708.03,448.44,259.59,36.66,5,4
ORD-20250546,2026-01-28,Latinoamérica,Argentina,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Cafeteras Express,439.77,2,0.1,879.54,791.59,524.04,267.55,33.8,5,1
ORD-20250959,2026-01-28,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Organizadores,94.24,3,0.1,282.72,254.45,153.6,100.85,39.63,4,1
ORD-20250870,2026-01-29,Asia-Pacífico,Japón,Consumidor Final (B2C),Tienda Online,Tecnología,Auriculares Inalámbricos,1279.47,3,0.05,3838.41,3646.49,2346.2,1300.29,35.66,4,4
ORD-20250844,2026-01-29,Europa,Reino Unido,Consumidor Final (B2C),Venta Directa,Tecnología,Auriculares Inalámbricos,592.72,2,0.0,1185.44,1185.44,791.49,393.95,33.23,5,1
ORD-20251015,2026-01-29,Europa,Alemania,Consumidor Final (B2C),Venta Directa,Tecnología,Auriculares Inalámbricos,420.0,2,0.0,840.0,840.0,559.63,280.37,33.38,5,5
ORD-20250677,2026-01-29,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Domótica,197.83,2,0.1,395.66,356.09,254.26,101.83,28.6,5,1
ORD-20250014,2026-01-29,Asia-Pacífico,Australia,Empresas (B2B),Venta Directa,Moda y Calzado,Accesorios y Bolsos,41.41,9,0.1,372.69,335.42,180.31,155.11,46.24,5,1
ORD-20250478,2026-01-29,Europa,Francia,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,155.02,3,0.15,465.06,395.3,301.4,93.9,23.75,5,4
ORD-20250691,2026-01-29,Europa,España,Corporativo,Distribuidores,Tecnología,Auriculares Inalámbricos,553.97,10,0.2,5539.7,4431.76,3937.47,494.29,11.15,5,3
ORD-20250935,2026-01-29,Latinoamérica,Chile,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Purificadores de Aire,470.94,2,0.0,941.88,941.88,609.95,331.93,35.24,4,1
ORD-20251338,2026-01-29,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,221.76,2,0.05,443.52,421.34,281.23,140.11,33.25,5,3
ORD-20251327,2026-01-30,Asia-Pacífico,Japón,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Accesorios y Bolsos,81.73,3,0.1,245.19,220.67,116.47,104.2,47.22,5,3
ORD-20251159,2026-01-30,Europa,Francia,Empresas (B2B),Tienda Online,Tecnología,Accesorios,828.97,8,0.05,6631.76,6300.17,4560.81,1739.36,27.61,4,3
ORD-20250450,2026-01-30,Latinoamérica,Brasil,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,210.82,1,0.0,210.82,210.82,141.22,69.6,33.01,3,3
ORD-20250861,2026-01-30,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Organizadores,368.13,3,0.05,1104.39,1049.17,645.24,403.93,38.5,4,5
ORD-20250877,2026-01-30,Norteamérica,México,Corporativo,Marketplace,Tecnología,Auriculares Inalámbricos,296.63,12,0.25,3559.56,2669.67,2311.79,357.88,13.41,5,4
ORD-20251125,2026-01-30,Europa,Reino Unido,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Abrigos Técnicos,33.89,1,0.05,33.89,32.2,15.53,16.67,51.77,5,1
ORD-20250697,2026-01-31,Asia-Pacífico,Corea del Sur,Empresas (B2B),Tienda Online,Tecnología,Accesorios,736.23,6,0.1,4417.38,3975.64,2962.21,1013.43,25.49,5,2
ORD-20251275,2026-01-31,Asia-Pacífico,Australia,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,208.32,3,0.1,624.96,562.46,331.24,231.22,41.11,4,3
ORD-20250363,2026-01-31,Asia-Pacífico,Corea del Sur,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Organizadores,388.48,3,0.1,1165.44,1048.9,686.78,362.12,34.52,3,2
ORD-20250913,2026-01-31,Norteamérica,Canadá,Empresas (B2B),Venta Directa,Moda y Calzado,Calzado Deportivo,150.57,5,0.1,752.85,677.57,371.79,305.78,45.13,5,2
ORD-20250263,2026-02-01,Asia-Pacífico,Corea del Sur,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Abrigos Técnicos,192.15,2,0.1,384.3,345.87,207.27,138.6,40.07,4,3
ORD-20251377,2026-02-01,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Calzado Deportivo,113.17,3,0.05,339.51,322.53,170.68,151.85,47.08,3,3
ORD-20250053,2026-02-01,Europa,Francia,Consumidor Final (B2C),Marketplace,Mobiliario y Oficina,Lámparas LED,279.19,3,0.1,837.57,753.81,462.19,291.62,38.69,5,2
ORD-20250097,2026-02-01,Norteamérica,Canadá,Empresas (B2B),Distribuidores,Hogar y Electro,Aspiradoras Robot,363.84,5,0.15,1819.2,1546.32,1254.6,291.72,18.87,5,1
ORD-20251441,2026-02-01,Norteamérica,México,Consumidor Final (B2C),Distribuidores,Hogar y Electro,Domótica,171.05,2,0.0,342.1,342.1,209.93,132.17,38.63,4,3
ORD-20250296,2026-02-01,Europa,Alemania,Empresas (B2B),Tienda Online,Hogar y Electro,Purificadores de Aire,80.48,9,0.15,724.32,615.67,481.6,134.07,21.78,4,4
ORD-20251195,2026-02-02,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Tecnología,Accesorios,474.01,3,0.05,1422.03,1350.93,939.88,411.05,30.43,3,1
ORD-20250790,2026-02-02,Latinoamérica,Colombia,Consumidor Final (B2C),Distribuidores,Hogar y Electro,Domótica,456.64,2,0.0,913.28,913.28,614.39,298.89,32.73,3,3
ORD-20250112,2026-02-02,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Organizadores,297.46,2,0.05,594.92,565.17,390.42,174.75,30.92,5,4
ORD-20251006,2026-02-02,Europa,España,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Ropa Casual,120.06,3,0.0,360.18,360.18,172.56,187.62,52.09,5,3
ORD-20251190,2026-02-02,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Tecnología,Accesorios,1035.51,2,0.1,2071.02,1863.92,1250.39,613.53,32.92,4,5
ORD-20250576,2026-02-02,Latinoamérica,Perú,Consumidor Final (B2C),Tienda Online,Tecnología,Smartphones 5G,271.44,2,0.1,542.88,488.59,379.1,109.49,22.41,3,3
ORD-20250011,2026-02-02,Norteamérica,Canadá,Corporativo,Tienda Online,Moda y Calzado,Ropa Casual,156.07,15,0.25,2341.05,1755.79,930.63,825.16,47.0,5,5
ORD-20250177,2026-02-02,Norteamérica,México,Consumidor Final (B2C),Distribuidores,Hogar y Electro,Purificadores de Aire,150.54,3,0.0,451.62,451.62,294.19,157.43,34.86,5,1
ORD-20250394,2026-02-02,Norteamérica,Canadá,Consumidor Final (B2C),Marketplace,Mobiliario y Oficina,Escritorios Regulables,177.52,2,0.05,355.04,337.29,211.59,125.7,37.27,5,3
ORD-20250784,2026-02-03,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Aspiradoras Robot,453.7,1,0.0,453.7,453.7,302.08,151.62,33.42,5,1
ORD-20251099,2026-02-03,Latinoamérica,Argentina,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,346.79,8,0.1,2774.32,2496.89,1636.54,860.35,34.46,4,4
ORD-20251168,2026-02-03,Europa,España,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Cafeteras Express,326.02,1,0.0,326.02,326.02,182.61,143.41,43.99,5,3
ORD-20251329,2026-02-03,Latinoamérica,Chile,Consumidor Final (B2C),Marketplace,Mobiliario y Oficina,Escritorios Regulables,413.91,3,0.05,1241.73,1179.64,778.02,401.62,34.05,4,3
ORD-20250633,2026-02-03,Norteamérica,Estados Unidos,Empresas (B2B),Marketplace,Tecnología,Auriculares Inalámbricos,427.25,7,0.05,2990.75,2841.21,2106.88,734.33,25.85,4,2
ORD-20250765,2026-02-03,Norteamérica,Canadá,Empresas (B2B),Venta Directa,Hogar y Electro,Aspiradoras Robot,483.33,5,0.15,2416.65,2054.15,1605.97,448.18,21.82,5,4
ORD-20250901,2026-02-04,Latinoamérica,Brasil,Empresas (B2B),Venta Directa,Mobiliario y Oficina,Escritorios Regulables,406.27,9,0.05,3656.43,3473.61,2105.09,1368.52,39.4,5,3
ORD-20251272,2026-02-05,Norteamérica,Estados Unidos,Corporativo,Tienda Online,Moda y Calzado,Abrigos Técnicos,143.54,15,0.25,2153.1,1614.82,805.87,808.95,50.1,4,5
ORD-20250094,2026-02-05,Europa,Reino Unido,Empresas (B2B),Venta Directa,Tecnología,Auriculares Inalámbricos,706.51,2,0.15,1413.02,1201.07,1031.84,169.23,14.09,4,5
ORD-20250345,2026-02-05,Europa,Reino Unido,Empresas (B2B),Venta Directa,Tecnología,Smartphones 5G,477.28,9,0.05,4295.52,4080.74,2817.65,1263.09,30.95,4,4
